설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,그늘막유형,세부위치,설치년도,전체높이,펼침지름,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
한빛아파트 106동 측,경기도,평택시,"경기도 평택시 평남로 737 (비전동, 한빛아파트)",경기도 평택시 비전동 876,36.9965272410,127.1149131651,접이식그늘막,,2020,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
소사CGV 사거리,경기도,평택시,경기도 평택시 평남로 862 (비전동),경기도 평택시 비전동 1090-2,37.000487,127.1115016595,접이식그늘막,,2018,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
소사벌CGV,경기도,평택시,경기도 평택시 평남로 862 (비전동),경기도 평택시 비전동 1090-2,37.0004682236,127.1115016595,접이식그늘막,,2020,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
비전사거리,경기도,평택시,"경기도 평택시 평남로 865 (비전동, 평택 센트럴 해링턴 플레이스)",경기도 평택시 비전동 1089,37.0016785639,127.1053784806,접이식그늘막,,2018,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
소사CGV 사거리,경기도,평택시,경기도 평택시 평남로 874-6 (비전동),경기도 평택시 비전동 1068-2,37.0011149481,127.1110979322,접이식그늘막,,2018,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
물장구 어린이공원 건너편,경기도,평택시,경기도 평택시 평남로 874-6 (비전동),경기도 평택시 비전동 1068-2,37.0011149481,127.1110979322,접이식그늘막,,2020,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
이화초교,경기도,평택시,경기도 평택시 평남로 906 (비전동),경기도 평택시 비전동 1034,37.0035645807,127.1082236511,접이식그늘막,,2020,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
이화초교,경기도,평택시,경기도 평택시 평남로 906 (비전동),경기도 평택시 비전동 1034,37.0035645807,127.1082236511,접이식그늘막,,2020,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
경기마트 사거리,경기도,평택시,경기도 평택시 평남로 929 (비전동),경기도 평택시 비전동 1013-1,37.003733,127.1052369339,접이식그늘막,,2018,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
경기마트 사거리,경기도,평택시,경기도 평택시 평남로 929 (비전동),경기도 평택시 비전동 1013-1,37.0037242348,127.1052369339,접이식그늘막,,2018,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
이곡4교,경기도,평택시,경기도 평택시 평남로 929 (비전동),경기도 평택시 비전동 1013-1,37.0037242348,127.1052369339,접이식그늘막,,2021,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
이곡사거리,경기도,평택시,"경기도 평택시 평남로 962 (비전동, 엘에이치 이곡마을 6단지)",경기도 평택시 비전동 968,37.0056980985,127.1041642103,접이식그늘막,,2018,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
이곡마을6단지 607동 측,경기도,평택시,"경기도 평택시 평남로 962 (비전동, 엘에이치 이곡마을 6단지)",경기도 평택시 비전동 968,37.0056980985,127.1041642103,접이식그늘막,,2020,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
평택소사벌푸르지오 101동 측,경기도,평택시,"경기도 평택시 평남로 996 (비전동, 평택소사벌푸르지오)",경기도 평택시 비전동 970,37.0076720499,127.1019346136,접이식그늘막,,2020,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
평택역 앞,경기도,평택시,경기도 평택시 평택1로 2-1 (평택동),경기도 평택시 평택동 45-8,36.9922575479,127.0869359544,접이식그늘막,,2019,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
반할라피자 앞,경기도,평택시,경기도 평택시 평택4로 103 (비전동),경기도 평택시 비전동 809-3,36.9970544345,127.102540,접이식그늘막,,2022,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
평택4로 파리바게뜨,경기도,평택시,경기도 평택시 평택4로 103 (비전동),경기도 평택시 비전동 809-3,36.9970544345,127.1025510067,접이식그늘막,,2022,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
합정초 삼거리,경기도,평택시,경기도 평택시 평택4로 11 (합정동),경기도 평택시 합정동 838,36.9893917201,127.0977377484,접이식그늘막,,2021,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
합정초 삼거리,경기도,평택시,경기도 평택시 평택4로 11 (합정동),경기도 평택시 합정동 838,36.9893917201,127.0977377484,접이식그늘막,,2021,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
덕동사거리,경기도,평택시,"경기도 평택시 평택4로 123 (비전동, 신세계타운)",경기도 평택시 비전동 804,36.9981137135,127.1032133371,접이식그늘막,,2020,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
덕동사거리,경기도,평택시,"경기도 평택시 평택4로 124 (비전동, 럭키덕동아파트)",경기도 평택시 비전동 813,36.9975379087,127.1041568985,접이식그늘막,,2020,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
여중사거리,경기도,평택시,경기도 평택시 평택4로 52 (비전동),경기도 평택시 비전동 761-1,36.9923919455,127.1012050562,접이식그늘막,,2019,3.65,3.5,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
진성아파트,경기도,평택시,"경기도 평택시 평택4로 89 (비전동, 한미아파트)",경기도 평택시 비전동 812,36.9961223905,127.1016713760,접이식그늘막,,2022,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
평택4로 농협 건너편,경기도,평택시,경기도 평택시 평택4로 99 (비전동),경기도 평택시 비전동 811-1,36.996798,127.102366,접이식그늘막,,2021,3.65,3,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
태산그린아파트 GS25 앞,경기도,평택시,"경기도 평택시 평택5로 134 (비전동, 태산신그린아파트)",경기도 평택시 비전동 828-1,36.9978454512,127.1086763709,접이식그늘막,,2021,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
덕동초등학교 정문,경기도,평택시,"경기도 평택시 평택5로 134 (비전동, 태산신그린아파트)",경기도 평택시 비전동 828-1,36.9978454512,127.1086763709,접이식그늘막,,2021,3.65,3,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
평택4로 농협 앞,경기도,평택시,경기도 평택시 평택5로 191 (비전동),경기도 평택시 비전동 819,36.996529,127.1027195684,접이식그늘막,,2021,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
한성아파트 사거리,경기도,평택시,"경기도 평택시 평택5로 254 (비전동, 한성아파트)",경기도 평택시 비전동 800,36.9997536201,127.0986240377,접이식그늘막,,2018,3.65,5,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
롯데마트 앞,경기도,평택시,경기도 평택시 평택5로 30 (합정동),경기도 평택시 합정동 968-1,36.9883655372,127.1117607675,접이식그늘막,,2022,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
비전사거리,경기도,평택시,"경기도 평택시 평택5로114번길 13 (비전동, 현대이화아파트)",경기도 평택시 비전동 828-2,36.9962277887,127.1105728263,접이식그늘막,,2017,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
통복시장 로터리,경기도,평택시,경기도 평택시 평택로 101 (통복동),경기도 평택시 통복동 112-1,36.9952598402,127.0832005448,접이식그늘막,,2018,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
통복사거리,경기도,평택시,경기도 평택시 평택로 146 (세교동),경기도 평택시 세교동 570,36.9986729695,127.0804428765,접이식그늘막,,2019,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
통복사거리,경기도,평택시,경기도 평택시 평택로 146 (세교동),경기도 평택시 세교동 570,36.9986729695,127.080441,접이식그늘막,,2019,3.65,3.5,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
롯데인베스스카이 입구,경기도,평택시,"경기도 평택시 평택로 17 (평택동, 롯데인벤스 스카이)",경기도 평택시 평택동 316,36.9891064448,127.0887810749,접이식그늘막,,2022,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
평택로 CAR TAlK 앞,경기도,평택시,경기도 평택시 평택로 181 (신대동),경기도 평택시 신대동 124-5,37.000973,127.077503,접이식그늘막,,2021,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
자동차매매단지 삼거리 노걸대 앞,경기도,평택시,경기도 평택시 평택로 284 (세교동),경기도 평택시 세교동 439-3,37.008429,127.0743384322,접이식그늘막,,2021,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
자동차매매단지 삼거리,경기도,평택시,경기도 평택시 평택로 284 (세교동),경기도 평택시 세교동 439-3,37.0084078203,127.0743384322,접이식그늘막,,2021,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
평택역 광장 앞,경기도,평택시,경기도 평택시 평택로39번길 41 (평택동),경기도 평택시 평택동 55-7,36.9912957092,127.0867200809,접이식그늘막,,2017,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
평택역 광장,경기도,평택시,경기도 평택시 평택로39번길 41 (평택동),경기도 평택시 평택동 55-7,36.9912957092,127.0867200809,접이식그늘막,,2018,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
평택용이푸르지오 앞,경기도,평택시,"경기도 평택시 현신3길 75 (용이동, 평택 용이 푸르지오)",경기도 평택시 용이동 471-1,36.9988485975,127.1428125595,접이식그늘막,,2019,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
평택용이푸르지오1차 112동 앞,경기도,평택시,"경기도 평택시 현신3길 75 (용이동, 평택 용이 푸르지오)",경기도 평택시 용이동 471-1,36.9988485975,127.1428125595,접이식그늘막,,2021,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
평택용이푸르지오1차 101동 앞,경기도,평택시,"경기도 평택시 현신3길 75 (용이동, 평택 용이 푸르지오)",경기도 평택시 용이동 471-1,36.9988485975,127.1428125595,접이식그늘막,,2021,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
기남교차로,경기도,평택시,"경기도 평택시 현신3길 76 (용이동, 평택 용이2차 푸르지오)",경기도 평택시 용이동 470-3,36.9980510521,127.1425108905,접이식그늘막,,2019,3.65,3,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
평택용이푸르지오2차 201동 앞,경기도,평택시,"경기도 평택시 현신3길 76 (용이동, 평택 용이2차 푸르지오)",경기도 평택시 용이동 470-3,36.9980510521,127.1425108905,접이식그늘막,,2021,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
용이푸르지오1차 109동 건너편,경기도,평택시,경기도 평택시 현신5길 2 (용이동),경기도 평택시 용이동 472-2,37.000253,127.1445726640,접이식그늘막,,2020,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
용이초교 앞 사거리,경기도,평택시,경기도 평택시 현신6길 23 (용이동),경기도 평택시 용이동 484-10,36.999565,127.1477107536,접이식그늘막,,2020,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
용이초등학교,경기도,평택시,경기도 평택시 현신7길 36 (용이동),경기도 평택시 용이동 482,37.0000890426,127.1467152678,접이식그늘막,,2020,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
기남교차로,경기도,평택시,"경기도 평택시 현신7길 43 (용이동, 용이 반도유보라아파트)",경기도 평택시 용이동 492-1,36.9985756390,127.1455742171,접이식그늘막,,2019,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
용이반도유보라 304동측,경기도,평택시,"경기도 평택시 현신7길 43 (용이동, 용이 반도유보라아파트)",경기도 평택시 용이동 492-1,36.9985756390,127.1455742171,접이식그늘막,,2020,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
용이동 농협 앞,경기도,평택시,경기도 평택시 현신로 110 (용이동),경기도 평택시 용이동 448-4,36.9987443818,127.1398276391,접이식그늘막,,2022,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
용이동 농협 앞,경기도,평택시,경기도 평택시 현신로 110 (용이동),경기도 평택시 용이동 448-4,36.9987443818,127.139873,접이식그늘막,,2022,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
용이동 농협 앞,경기도,평택시,경기도 평택시 현신로 110 (용이동),경기도 평택시 용이동 448-4,36.998784,127.1398276391,접이식그늘막,,2022,3.65,4,경기도 평택시청 도로관리과,031-8024-477,2024-07-19,3910000,경기도 평택시
